N,Bubble,Quick,Insert
27165,3134.891000,3.770000,654.843000
27166,3138.090000,3.756000,654.671000
27167,3126.122000,3.733000,661.034000
27168,3132.705000,3.734000,657.092000
27169,3140.341000,4.149000,652.312000
27170,3137.034000,3.681000,664.307000
27171,3140.170000,4.122000,658.773000
27172,3146.481000,3.718000,654.819000
27173,3138.619000,3.764000,660.975000
27174,3130.308000,3.778000,656.402000
27175,3170.876000,3.773000,660.119000
27176,3161.299000,3.749000,655.621000
27177,3156.551000,4.163000,737.060000
27178,3583.350000,4.201000,732.505000
27179,3488.324000,3.773000,655.471000
27180,3131.401000,3.800000,657.253000
27181,3151.436000,3.735000,656.216000
27182,3153.027000,4.150000,656.101000
27183,3128.963000,3.727000,656.016000
27184,3132.222000,3.726000,661.993000
27185,3143.256000,3.730000,659.427000
27186,3131.328000,3.799000,660.863000
27187,3157.123000,3.720000,653.939000
27188,3137.254000,3.746000,652.976000
27189,3140.100000,3.708000,660.517000
27190,3148.542000,3.677000,658.445000
27191,3150.777000,3.767000,655.925000
27192,3136.549000,3.752000,652.935000
27193,3328.162000,4.234000,744.368000
27194,3490.577000,4.206000,769.589000
27195,3397.402000,3.720000,662.988000
27196,3134.692000,3.746000,657.645000
27197,3160.672000,3.862000,660.668000
27198,3151.749000,3.760000,664.423000
27199,3153.034000,4.170000,661.473000
27200,3139.334000,3.734000,657.127000
27201,3148.585000,3.737000,666.562000
27202,3140.226000,3.714000,651.219000
27203,3152.001000,4.214000,662.032000
27204,3143.922000,3.726000,656.077000
27205,3133.737000,3.705000,651.772000
27206,3154.608000,3.701000,662.584000
27207,3160.776000,3.737000,652.969000
27208,3146.561000,3.762000,711.738000
27209,3487.144000,4.199000,734.915000
27210,3498.576000,3.807000,734.700000
27211,3224.418000,3.705000,657.022000
27212,3157.158000,3.735000,658.362000
27213,3154.946000,3.823000,663.014000
27214,3163.684000,3.751000,665.843000
27215,3149.942000,3.987000,657.457000
27216,3142.536000,3.751000,661.396000
27217,3159.125000,3.701000,660.671000
27218,3162.231000,3.720000,659.606000
27219,3150.192000,3.783000,658.754000
27220,3152.977000,3.728000,654.565000
27221,3151.303000,3.718000,668.449000
27222,3147.501000,3.713000,654.921000
27223,3143.017000,3.736000,659.905000
27224,3309.827000,4.198000,744.235000
27225,3487.390000,4.211000,733.449000
27226,3359.203000,3.734000,656.246000
27227,3237.930000,4.065000,658.493000
27228,3133.364000,3.732000,655.691000
27229,3158.274000,3.731000,660.375000
27230,3137.008000,3.730000,650.061000
27231,3174.654000,3.781000,661.035000
27232,3170.557000,3.971000,656.536000
27233,3162.370000,3.753000,658.010000
27234,3117.252000,3.727000,652.187000
27235,3148.080000,3.726000,667.090000
27236,3141.340000,3.813000,654.937000
27237,3144.739000,3.818000,665.520000
27238,3145.416000,3.747000,658.090000
27239,3148.490000,3.724000,657.489000
27240,3528.017000,4.299000,743.640000
27241,3496.821000,4.209000,759.661000
27242,3165.512000,4.190000,661.592000
27243,3247.860000,4.224000,656.495000
27244,3167.332000,3.776000,658.237000
27245,3159.527000,3.771000,658.730000
27246,3163.602000,4.117000,665.423000
27247,3150.931000,3.717000,667.768000
27248,3149.427000,3.867000,663.580000
27249,3145.952000,4.176000,665.021000
27250,3135.367000,3.716000,656.075000
27251,3161.587000,4.183000,662.562000
27252,3161.927000,3.709000,655.606000
27253,3151.376000,3.777000,662.119000
27254,3175.825000,3.742000,662.928000
27255,3303.883000,4.251000,736.554000
27256,3521.723000,4.181000,734.948000
27257,3398.947000,3.936000,663.532000
27258,3146.358000,3.737000,667.853000
27259,3167.968000,4.032000,764.981000
27260,3162.803000,3.758000,662.436000
27261,3172.292000,3.761000,666.479000
27262,3153.280000,3.754000,656.959000
27263,3151.855000,3.769000,655.212000
27264,3155.811000,3.771000,660.181000
27265,3165.292000,4.058000,663.419000
27266,3156.384000,3.757000,664.823000
27267,3164.374000,3.833000,658.071000
27268,3161.002000,3.761000,666.569000
27269,3162.342000,3.830000,666.412000
27270,3162.964000,4.013000,681.654000
27271,3516.533000,4.257000,741.388000
27272,3526.220000,4.228000,753.885000
27273,3181.292000,3.743000,662.074000
27274,3169.350000,3.780000,657.609000
27275,3197.661000,3.916000,680.658000
27276,3273.119000,3.914000,660.248000
27277,3149.670000,3.798000,655.755000
27278,3143.902000,3.754000,663.153000
27279,3138.034000,3.726000,663.271000
27280,3162.998000,3.731000,665.046000
27281,3155.256000,4.029000,662.073000
27282,3164.529000,3.755000,656.859000
27283,3153.658000,3.810000,665.439000
27284,3179.825000,3.755000,660.276000
27285,3165.179000,3.722000,667.585000
27286,3330.318000,4.180000,743.655000
27287,3510.581000,4.235000,732.621000
27288,3396.511000,3.803000,656.526000
27289,3175.043000,3.780000,663.202000
27290,3140.937000,3.720000,663.807000
27291,3161.773000,3.696000,668.638000
27292,3295.526000,4.130000,663.449000
27293,3171.314000,3.914000,666.296000
27294,3173.772000,3.803000,660.711000
27295,3152.861000,3.767000,660.916000
27296,3164.085000,3.793000,665.164000
27297,3172.123000,3.749000,663.460000
27298,3170.340000,3.731000,664.886000
27299,3162.249000,3.731000,667.427000
27300,3186.854000,3.689000,662.287000
27301,3138.132000,3.801000,725.124000
27302,3518.482000,4.190000,743.583000
27303,3544.420000,4.782000,680.336000
27304,3177.922000,3.786000,666.094000
27305,3168.293000,3.869000,664.974000
27306,3162.897000,3.767000,662.219000
27307,3171.439000,3.782000,664.018000
27308,3261.938000,3.802000,666.859000
27309,3166.234000,3.755000,665.810000
27310,3176.278000,3.786000,660.189000
27311,3173.967000,3.774000,667.842000
27312,3163.337000,4.196000,665.713000
27313,3176.011000,3.723000,670.766000
27314,3179.843000,4.086000,663.279000
27315,3179.556000,3.789000,663.585000
27316,3169.043000,3.790000,666.744000
27317,3460.654000,4.220000,736.065000
27318,3525.076000,4.218000,734.466000
27319,3300.472000,3.726000,661.423000
27320,3180.268000,3.759000,661.734000
27321,3187.187000,3.729000,661.305000
27322,3181.067000,3.692000,663.787000
27323,3179.591000,3.758000,657.087000
27324,3257.945000,3.736000,661.487000
27325,3182.088000,3.719000,663.008000
27326,3172.727000,3.709000,661.203000
27327,3168.091000,3.801000,667.118000
27328,3179.110000,3.957000,664.730000
27329,3176.143000,3.792000,663.988000
27330,3180.618000,3.728000,670.180000
27331,3150.021000,3.830000,652.457000
27332,3213.874000,4.185000,741.603000
27333,3537.022000,4.315000,736.898000
27334,3498.597000,3.784000,659.973000
27335,3177.807000,3.836000,666.947000
27336,3189.588000,3.757000,666.186000
27337,3165.240000,3.725000,665.224000
27338,3180.248000,3.800000,669.759000
27339,3183.005000,3.707000,670.968000
27340,3283.269000,3.728000,663.231000
27341,3188.437000,4.260000,660.640000
27342,3182.437000,3.796000,661.908000
27343,3190.342000,3.769000,663.509000
27344,3149.901000,3.762000,662.835000
27345,3175.485000,3.755000,662.005000
27346,3187.240000,3.762000,668.282000
27347,3191.614000,3.740000,660.611000
27348,3490.239000,4.240000,741.600000
27349,3520.335000,4.200000,739.529000
27350,3276.199000,3.721000,659.037000
27351,3186.514000,3.760000,664.256000
27352,3181.263000,3.787000,664.567000
27353,3183.062000,3.775000,666.927000
27354,3169.521000,3.800000,668.696000
27355,3192.271000,3.781000,668.983000
27356,3290.940000,3.764000,666.645000
27357,3183.346000,3.750000,665.362000
27358,3177.880000,4.283000,658.396000
27359,3189.664000,3.828000,662.255000
27360,3164.284000,3.788000,659.453000
27361,3182.830000,3.726000,667.249000
27362,3161.217000,3.794000,663.707000
27363,3303.914000,4.200000,753.898000
27364,3544.783000,4.304000,744.165000
27365,3401.633000,4.038000,663.241000
27366,3189.140000,3.740000,664.340000
27367,3162.419000,3.813000,659.250000
27368,3183.710000,3.778000,668.902000
27369,3190.286000,4.083000,667.226000
27370,3168.346000,4.059000,663.041000
27371,3171.051000,3.754000,666.254000
27372,3185.117000,3.775000,754.242000
27373,3195.255000,3.766000,668.428000
27374,3189.288000,3.774000,662.552000
27375,3157.560000,3.767000,662.978000
27376,3156.543000,3.763000,674.250000
27377,3165.256000,3.768000,666.187000
27378,3185.980000,4.188000,741.061000
27379,3527.658000,4.220000,741.496000
27380,3547.939000,4.270000,739.572000
27381,3191.787000,3.690000,670.593000
27382,3182.155000,4.040000,665.736000
27383,3198.384000,3.749000,667.371000
27384,3185.810000,3.743000,658.563000
27385,3161.501000,3.823000,666.124000
27386,3185.129000,3.773000,663.141000
27387,3199.248000,3.775000,662.302000
27388,3192.362000,3.801000,788.995000
27389,3173.098000,3.813000,666.305000
27390,3192.768000,3.741000,666.915000
27391,3202.591000,3.730000,664.165000
27392,3189.348000,3.926000,671.311000
27393,3194.254000,3.717000,667.968000
27394,3440.379000,4.159000,738.595000
27395,3538.204000,4.190000,737.895000
27396,3333.562000,3.778000,666.845000
27397,3192.298000,3.732000,672.013000
27398,3191.525000,4.142000,667.897000
27399,3186.204000,3.789000,667.840000
27400,3187.405000,4.146000,666.149000
27401,3190.981000,4.262000,670.565000
27402,3196.597000,3.827000,663.222000
27403,3192.074000,4.138000,667.782000
27404,3194.953000,3.785000,676.893000
27405,3295.901000,3.774000,666.513000
27406,3196.093000,3.722000,668.186000
27407,3193.442000,4.676000,671.459000
27408,3197.189000,3.700000,672.990000
27409,3295.826000,4.185000,738.801000
27410,3554.310000,4.227000,738.665000
27411,3451.243000,3.789000,667.148000
27412,3203.356000,3.973000,672.016000
27413,3198.594000,3.700000,664.409000
27414,3197.563000,3.839000,666.503000
27415,3196.808000,4.176000,668.404000
27416,3197.074000,3.705000,667.390000
27417,3202.435000,3.748000,662.080000
27418,3200.658000,3.719000,670.113000
27419,3176.077000,3.727000,666.238000
27420,3213.430000,3.811000,673.700000
27421,3300.608000,3.773000,667.496000
27422,3211.747000,3.774000,665.482000
27423,3200.522000,3.822000,672.969000
27424,3196.674000,3.933000,732.429000
27425,3536.331000,4.214000,744.479000
27426,3542.321000,3.782000,725.285000
27427,3192.833000,3.760000,666.113000
27428,3200.250000,3.781000,671.398000
27429,3185.686000,3.722000,667.730000
27430,3181.312000,3.803000,666.971000
27431,3161.653000,3.778000,661.615000
27432,3203.227000,3.713000,671.274000
27433,3197.150000,3.779000,667.898000
27434,3192.534000,3.787000,670.536000
27435,3190.568000,3.788000,671.390000
27436,3232.467000,3.764000,670.187000
27437,3275.278000,3.739000,666.087000
27438,3243.368000,4.287000,669.110000
27439,3186.872000,3.826000,667.920000
27440,3460.831000,4.245000,743.689000
27441,3554.521000,4.203000,740.464000
27442,3344.792000,3.765000,674.771000
27443,3212.680000,3.735000,675.365000
27444,3208.048000,4.163000,668.013000
27445,3207.302000,3.821000,667.447000
27446,3218.051000,3.751000,668.601000
27447,3201.441000,3.773000,670.957000
27448,3196.107000,3.905000,677.395000
27449,3219.321000,3.747000,664.762000
27450,3202.931000,3.795000,670.858000
27451,3217.961000,3.762000,672.460000
27452,3216.112000,4.013000,677.477000
27453,3258.603000,3.751000,672.415000
27454,3201.763000,3.760000,673.413000
27455,3333.387000,4.184000,753.687000
27456,3561.641000,4.249000,739.483000
27457,3426.666000,3.767000,665.152000
27458,3205.627000,3.770000,678.093000
27459,3217.105000,3.812000,673.065000
27460,3206.609000,3.789000,665.846000
27461,3215.066000,3.719000,674.843000
27462,3200.919000,3.779000,671.647000
27463,3204.777000,3.733000,667.739000
27464,3198.588000,3.761000,666.617000
27465,3211.115000,3.794000,669.150000
27466,3223.756000,3.812000,671.793000
27467,3219.064000,3.781000,673.049000
27468,3221.963000,3.821000,731.172000
27469,3275.744000,3.808000,662.754000
27470,3235.684000,3.738000,755.641000
27471,3560.785000,4.333000,752.321000
27472,3571.171000,3.802000,680.185000
27473,3219.852000,3.768000,669.723000
27474,3214.974000,3.846000,673.921000
27475,3226.103000,3.821000,684.871000
27476,3207.253000,3.852000,669.036000
27477,3212.200000,3.777000,677.228000
27478,3224.170000,3.883000,671.348000
27479,3215.237000,3.766000,673.825000
27480,3213.280000,3.775000,671.552000
27481,3196.619000,4.132000,675.208000
27482,3215.307000,3.753000,669.908000
27483,3201.751000,3.747000,684.144000
27484,3227.741000,4.110000,784.492000
27485,3206.577000,3.761000,699.337000
27486,3590.374000,4.233000,752.467000
27487,3562.019000,3.732000,736.603000
27488,3220.228000,3.820000,682.302000
27489,3224.396000,3.804000,678.153000
27490,3221.876000,3.790000,675.292000
27491,3210.538000,4.046000,667.940000
27492,3218.547000,3.791000,672.368000
27493,3213.231000,3.795000,675.268000
27494,3220.246000,3.861000,671.340000
27495,3213.618000,3.777000,669.626000
27496,3223.624000,4.282000,673.259000
27497,3209.311000,3.759000,673.171000
27498,3220.630000,3.732000,676.563000
27499,3233.263000,4.258000,673.561000
27500,3275.426000,5.299000,697.803000
27501,3525.265000,4.258000,745.968000
27502,3564.872000,4.240000,741.953000
27503,3322.951000,3.708000,671.418000
27504,3212.879000,3.836000,664.692000
27505,3220.708000,4.232000,674.500000
27506,3216.284000,3.753000,674.315000
27507,3227.227000,3.778000,671.271000
27508,3207.777000,3.758000,666.913000
27509,3210.800000,3.738000,675.681000
27510,3214.759000,4.023000,672.945000
27511,3206.825000,3.749000,667.275000
27512,3192.978000,3.899000,671.132000
27513,3189.222000,3.788000,673.254000
27514,3230.309000,3.880000,673.404000
27515,3213.532000,3.849000,680.463000
27516,3488.107000,4.269000,761.063000
27517,3578.835000,4.237000,741.340000
27518,3421.573000,3.826000,677.151000
27519,3226.349000,4.124000,669.237000
27520,3227.913000,3.769000,675.822000
27521,3225.331000,3.875000,679.056000
27522,3203.822000,3.821000,678.653000
27523,3211.520000,3.771000,679.111000
27524,3217.230000,3.768000,673.632000
27525,3223.598000,4.188000,685.536000
27526,3228.937000,3.776000,668.679000
27527,3210.021000,4.107000,673.762000
27528,3241.860000,4.159000,674.168000
27529,3220.789000,3.731000,672.303000
27530,3223.703000,3.788000,665.930000
27531,3327.504000,4.333000,750.700000
27532,3677.642000,4.217000,745.641000
27533,3480.047000,3.771000,680.732000
27534,3225.695000,3.834000,676.041000
27535,3222.862000,3.770000,672.612000
27536,3224.239000,3.715000,679.534000
27537,3233.965000,3.755000,678.306000
27538,3227.176000,3.825000,677.436000
27539,3237.321000,3.781000,673.413000
27540,3174.952000,3.716000,679.130000
27541,3230.089000,3.857000,672.494000
27542,3223.968000,4.028000,677.257000
27543,3226.771000,3.799000,669.866000
27544,3226.861000,3.763000,676.394000
27545,3226.901000,3.842000,674.282000
27546,3229.867000,3.787000,784.995000
27547,3595.620000,4.249000,751.359000
27548,3705.742000,3.796000,680.516000
27549,3236.366000,3.773000,678.657000
27550,3228.707000,3.758000,678.935000
27551,3237.973000,3.769000,673.057000
27552,3231.368000,3.835000,678.574000
27553,3239.206000,3.910000,673.934000
27554,3229.623000,3.813000,684.757000
27555,3235.439000,3.776000,672.409000
27556,3225.520000,3.744000,672.934000
27557,3224.686000,4.209000,676.244000
27558,3239.898000,3.787000,673.291000
27559,3231.159000,3.849000,676.111000
27560,3224.620000,3.814000,674.240000
27561,3239.365000,4.221000,748.299000
27562,3592.122000,4.386000,755.692000
27563,3594.031000,4.029000,765.321000
27564,3320.746000,4.092000,681.781000
27565,3227.568000,4.266000,670.633000
27566,3218.349000,3.808000,669.925000
27567,3206.257000,3.799000,673.429000
27568,3239.037000,3.806000,675.831000
27569,3221.679000,3.759000,666.950000
27570,3217.566000,3.888000,680.111000
27571,3226.882000,3.991000,676.677000
27572,3239.649000,3.782000,666.533000
27573,3179.551000,3.755000,678.082000
27574,3252.341000,3.776000,678.804000
27575,3234.457000,3.767000,678.708000
27576,3237.752000,3.889000,680.189000
27577,3550.538000,4.258000,750.734000
27578,3582.250000,4.234000,815.180000
27579,3246.803000,3.969000,798.092000
27580,3245.948000,3.752000,679.492000
27581,3260.213000,3.781000,687.511000
27582,3237.601000,3.779000,677.698000
27583,3247.015000,3.812000,677.755000
27584,3237.970000,3.772000,684.238000
27585,3234.782000,3.911000,672.821000
27586,3230.338000,3.790000,673.485000
27587,3235.355000,3.769000,679.088000
27588,3226.615000,3.765000,666.182000
27589,3232.497000,3.856000,676.088000
27590,3231.857000,3.810000,678.857000
27591,3259.935000,3.793000,685.578000
27592,3542.859000,4.232000,749.626000
27593,3575.889000,4.277000,751.427000
27594,3382.728000,3.819000,679.526000
27595,3328.146000,3.813000,672.207000
27596,3243.848000,3.843000,681.354000
27597,3236.375000,3.827000,673.727000
27598,3237.977000,3.787000,681.725000
27599,3249.894000,3.849000,679.795000
27600,3248.566000,3.762000,682.519000
27601,3244.181000,4.271000,679.826000
27602,3243.088000,4.163000,682.492000
27603,3242.203000,3.772000,678.380000
27604,3247.994000,3.769000,678.904000
27605,3261.228000,3.800000,675.818000
27606,3243.851000,3.767000,683.336000
27607,3496.621000,4.232000,753.876000
27608,3600.507000,4.240000,744.845000
27609,3394.928000,3.755000,684.339000
27610,3246.563000,3.806000,682.878000
27611,3339.416000,3.834000,663.374000
27612,3231.905000,3.776000,680.326000
27613,3245.421000,3.782000,676.954000
27614,3264.159000,3.775000,676.092000
27615,3243.380000,3.830000,693.634000
27616,3275.473000,4.313000,675.048000
27617,3262.856000,3.817000,693.697000
27618,3272.391000,3.899000,677.034000
27619,3256.464000,3.784000,679.155000
27620,3270.271000,3.910000,682.384000
27621,3241.609000,3.790000,682.050000
27622,3487.740000,4.243000,757.322000
27623,3591.527000,4.268000,749.269000
27624,3419.248000,4.028000,686.275000
27625,3240.529000,3.814000,686.490000
27626,3270.015000,3.802000,678.789000
27627,3344.113000,3.849000,668.478000
27628,3235.499000,3.748000,679.319000
27629,3258.233000,3.814000,676.642000
27630,3249.865000,3.773000,679.931000
27631,3246.554000,3.847000,681.421000
27632,3250.067000,3.791000,681.537000
27633,3249.151000,4.277000,684.555000
27634,3239.256000,3.956000,683.604000
27635,3253.139000,3.779000,674.744000
27636,3243.861000,3.829000,678.129000
27637,3462.846000,4.274000,752.738000
27638,3608.158000,4.257000,748.650000
27639,3397.721000,3.773000,685.549000
27640,3252.641000,4.177000,680.750000
27641,3261.261000,3.779000,677.861000
27642,3271.658000,3.782000,718.485000
27643,3330.510000,3.823000,679.562000
27644,3232.210000,3.858000,669.365000
27645,3257.793000,3.814000,678.074000
27646,3247.610000,3.822000,674.965000
27647,3254.250000,3.943000,680.124000
27648,3262.674000,3.813000,677.264000
27649,3272.761000,3.820000,681.085000
27650,3237.959000,3.824000,672.187000
27651,3245.088000,3.780000,689.295000
27652,3446.198000,4.266000,765.690000
27653,3594.925000,4.269000,752.321000
27654,3468.275000,3.783000,680.744000
27655,3259.776000,3.803000,680.108000
27656,3254.209000,3.778000,689.462000
27657,3252.492000,3.785000,678.253000
27658,3329.661000,3.877000,681.872000
27659,3260.674000,3.814000,681.859000
27660,3249.983000,3.801000,682.901000
27661,3247.749000,3.776000,678.699000
27662,3247.309000,3.781000,681.973000
27663,3272.953000,3.754000,673.643000
27664,3268.060000,3.777000,678.909000
27665,3256.702000,3.785000,686.223000
27666,3264.584000,4.300000,680.610000
27667,3427.586000,4.277000,765.455000
27668,3609.152000,4.343000,753.001000
27669,3457.763000,3.847000,684.586000
27670,3265.254000,3.794000,676.849000
27671,3270.953000,3.819000,681.129000
27672,3265.631000,3.806000,681.474000
27673,3263.844000,3.866000,683.711000
27674,3360.457000,3.790000,686.687000
27675,3266.999000,3.773000,680.597000
27676,3266.385000,3.786000,682.604000
27677,3271.938000,3.866000,680.245000
27678,3258.428000,4.029000,678.764000
27679,3240.739000,3.981000,681.806000
27680,3259.321000,3.803000,684.516000
27681,3266.471000,3.754000,679.095000
27682,3440.325000,4.251000,768.832000
27683,3621.276000,4.253000,754.665000
27684,3464.077000,3.800000,686.778000
27685,3243.536000,3.785000,677.266000
27686,3254.725000,3.898000,681.294000
27687,3242.473000,3.756000,684.878000
27688,3264.045000,3.818000,679.958000
27689,3265.070000,4.166000,697.711000
27690,3375.349000,3.885000,680.407000
27691,3256.339000,3.847000,688.472000
27692,3265.031000,3.789000,677.495000
27693,3259.697000,3.815000,681.125000
27694,3265.568000,4.074000,686.283000
27695,3277.213000,3.821000,680.475000
27696,3273.112000,3.773000,679.118000
27697,3439.969000,4.254000,769.983000
27698,3617.106000,4.273000,759.437000
27699,3475.440000,3.789000,683.402000
27700,3267.132000,3.812000,689.919000
27701,3272.352000,3.784000,681.446000
27702,3277.232000,3.786000,680.614000
27703,3253.006000,3.877000,685.020000
27704,3263.800000,3.882000,681.186000
27705,3286.195000,4.641000,753.995000
27706,3272.317000,3.962000,679.454000
27707,3268.754000,4.287000,685.015000
27708,3267.210000,4.154000,684.722000
27709,3268.738000,3.839000,678.685000
27710,3265.815000,3.771000,688.029000
27711,3269.701000,3.797000,687.836000
27712,3445.646000,4.249000,764.879000
27713,3629.404000,4.213000,753.499000
27714,3455.259000,3.724000,682.680000
27715,3264.134000,3.745000,673.223000
27716,3262.781000,3.884000,677.070000
27717,3256.292000,3.803000,680.221000
27718,3283.330000,3.816000,691.485000
27719,3304.325000,3.777000,689.182000
27720,3274.928000,3.901000,689.605000
27721,3341.693000,4.078000,687.528000
27722,3262.380000,3.772000,685.433000
27723,3275.845000,3.827000,684.390000
27724,3281.628000,3.804000,682.393000
27725,3282.069000,3.784000,682.447000
27726,3289.513000,4.284000,691.063000
27727,3470.369000,4.308000,755.118000
27728,3628.171000,4.260000,757.373000
27729,3463.534000,3.813000,682.070000
27730,3298.899000,3.774000,683.096000
27731,3263.990000,3.793000,684.298000
27732,3280.420000,3.884000,686.888000
27733,3270.736000,3.980000,688.482000
27734,3274.794000,3.898000,681.365000
27735,3259.008000,3.879000,683.296000
27736,3273.497000,3.824000,703.311000
27737,3347.473000,3.831000,687.099000
27738,3270.708000,3.827000,684.922000
27739,3274.113000,3.836000,678.064000
27740,3274.996000,3.807000,686.335000
27741,3284.058000,4.062000,685.907000
27742,3502.709000,4.911000,762.508000
27743,3643.013000,4.265000,758.999000
27744,3413.537000,4.213000,682.289000
27745,3276.405000,4.071000,683.637000
27746,3267.370000,3.777000,683.939000
27747,3308.443000,3.818000,687.543000
27748,3271.624000,4.046000,682.221000
27749,3272.647000,4.027000,686.199000
27750,3262.662000,3.823000,694.298000
27751,3274.118000,3.767000,681.157000
27752,3422.883000,3.791000,683.480000
27753,3265.645000,4.025000,682.122000
27754,3268.883000,4.305000,681.001000
27755,3274.174000,4.298000,690.659000
27756,3283.086000,3.767000,684.675000
27757,3543.640000,4.266000,762.965000
27758,3636.308000,4.210000,760.955000
27759,3422.777000,3.817000,690.352000
27760,3283.304000,3.847000,677.440000
27761,3284.987000,3.827000,677.300000
27762,3260.748000,4.140000,686.296000
27763,3291.138000,3.781000,687.806000
27764,3280.549000,3.818000,682.296000
27765,3279.926000,4.256000,683.667000
27766,3271.509000,4.173000,684.433000
27767,3278.712000,3.847000,687.326000
27768,3378.602000,3.836000,684.776000
27769,3284.843000,3.833000,687.037000
27770,3258.706000,3.860000,686.796000
27771,3282.146000,3.784000,691.004000
27772,3635.356000,4.320000,762.358000
27773,3640.864000,4.261000,831.690000
27774,3287.142000,3.854000,676.166000
27775,3293.483000,3.833000,688.374000
27776,3275.067000,3.842000,685.678000
27777,3285.681000,3.849000,686.236000
27778,3283.931000,3.822000,682.269000
27779,3288.196000,4.291000,685.842000
27780,3294.118000,3.864000,686.644000
27781,3305.292000,3.806000,682.795000
27782,3268.982000,3.793000,684.352000
27783,3291.919000,3.866000,767.369000
27784,3298.772000,3.859000,683.666000
27785,3280.797000,3.848000,691.633000
27786,3262.761000,3.805000,688.707000
27787,3617.430000,4.286000,776.663000
27788,3643.677000,4.297000,809.778000
27789,3287.564000,3.798000,694.166000
27790,3313.308000,3.827000,684.233000
27791,3276.097000,3.823000,684.834000
27792,3291.761000,4.268000,682.854000
27793,3299.904000,3.881000,685.895000
27794,3296.415000,3.887000,682.951000
27795,3302.574000,3.809000,685.302000
27796,3273.924000,4.053000,681.846000
27797,3307.892000,4.301000,697.546000
27798,3304.883000,3.923000,685.298000
27799,3334.438000,3.893000,692.120000
27800,3254.090000,3.869000,688.628000
27801,3272.693000,3.886000,686.117000
27802,3724.741000,4.353000,764.906000
27803,3670.198000,3.841000,759.506000
27804,3311.253000,3.824000,689.822000
27805,3304.327000,3.847000,688.985000
27806,3295.952000,3.820000,690.552000
27807,3289.360000,3.879000,696.403000
27808,3256.891000,3.820000,677.675000
27809,3276.543000,3.824000,686.642000
27810,3292.607000,3.833000,687.158000
27811,3284.504000,3.845000,688.738000
27812,3296.050000,3.815000,688.389000
27813,3304.054000,3.780000,690.786000
27814,3300.176000,3.817000,707.670000
27815,3338.982000,3.812000,682.574000
27816,3298.605000,3.787000,777.143000
27817,3650.644000,4.376000,763.388000
27818,3621.379000,4.078000,693.752000
27819,3281.684000,3.796000,687.872000
27820,3290.614000,3.802000,690.106000
27821,3295.624000,3.865000,693.821000
27822,3284.637000,3.806000,687.705000
27823,3273.695000,3.834000,688.001000
27824,3303.911000,3.820000,684.915000
27825,3304.312000,3.804000,688.370000
27826,3290.544000,3.827000,693.001000
27827,3295.390000,3.853000,691.354000
27828,3299.186000,4.323000,687.708000
27829,3308.646000,3.894000,693.267000
27830,3367.008000,3.803000,689.749000
27831,3335.873000,3.855000,761.712000
27832,3680.366000,4.384000,770.616000
27833,3599.733000,3.788000,690.193000
27834,3278.788000,3.832000,680.338000
27835,3288.370000,4.091000,692.568000
27836,3313.324000,3.850000,687.937000
27837,3282.079000,3.811000,689.542000
27838,3301.395000,3.800000,691.534000
27839,3308.170000,4.073000,688.760000
27840,3292.324000,3.845000,686.419000
27841,3272.436000,3.775000,687.470000
27842,3289.328000,3.813000,688.652000
27843,3304.567000,3.808000,676.474000
27844,3285.160000,3.874000,695.985000
27845,3310.434000,3.773000,710.126000
27846,3466.830000,4.299000,769.473000
27847,3685.656000,4.232000,760.156000
27848,3509.690000,3.858000,691.073000
27849,3285.956000,3.843000,686.806000
27850,3282.023000,3.844000,679.339000
27851,3297.123000,4.277000,693.005000
27852,3293.747000,4.336000,684.600000
27853,3298.800000,3.823000,694.351000
27854,3328.246000,3.868000,689.069000
27855,3287.480000,3.871000,688.381000
27856,3292.084000,3.839000,690.402000
27857,3281.503000,4.314000,695.878000
27858,3298.787000,4.233000,687.630000
27859,3298.281000,3.879000,691.057000
27860,3304.150000,4.159000,685.597000
27861,3547.148000,4.304000,781.618000
27862,3673.743000,4.324000,765.996000
27863,3503.806000,3.905000,686.547000
27864,3313.225000,3.831000,686.901000
27865,3306.770000,4.118000,690.269000
27866,3306.495000,3.950000,690.964000
27867,3300.789000,3.857000,694.128000
27868,3299.536000,3.895000,684.319000
27869,3282.020000,3.832000,688.536000
27870,3309.644000,3.839000,691.645000
27871,3307.745000,3.826000,692.209000
27872,3315.906000,3.859000,695.735000
27873,3295.850000,3.869000,691.897000
27874,3317.459000,3.832000,693.341000
27875,3301.673000,3.905000,694.443000
27876,3513.004000,4.384000,769.625000
27877,3765.145000,4.344000,761.408000
27878,3468.114000,4.013000,690.853000
27879,3275.878000,3.845000,692.041000
27880,3305.688000,3.869000,691.844000
27881,3305.365000,3.799000,697.802000
27882,3316.626000,3.997000,687.633000
27883,3289.517000,3.846000,691.931000
27884,3308.917000,3.844000,696.450000
27885,3308.956000,4.354000,693.251000
27886,3317.146000,3.810000,696.512000
27887,3308.590000,3.865000,693.066000
27888,3312.853000,3.925000,700.092000
27889,3318.617000,3.825000,695.283000
27890,3298.977000,3.849000,690.720000
27891,3663.746000,4.338000,771.123000
27892,3771.287000,4.355000,778.548000
27893,3370.684000,4.002000,691.304000
27894,3311.966000,4.281000,696.577000
27895,3310.519000,3.821000,692.284000
27896,3311.468000,3.831000,692.431000
27897,3313.000000,4.142000,688.980000
27898,3307.595000,4.302000,693.831000
27899,3309.409000,3.869000,693.691000
27900,3316.178000,3.803000,692.518000
